Spare_Part,Unit_Price,Vendor_Code
sp1997,1833.96,1276
sp1998,2050.34,1277
sp1999,1029.93,1225
sp2,172.53,1198
sp20,118.85,1025
sp200,2524.48,1076
sp2000,975.12,1150
sp2001,515.46,1228
sp2002,2014.62,1192
sp2003,741.02,1048
sp2004,971.45,1133
sp2005,276.78,1041
sp2006,2850.71,1052
sp2007,2651.17,1262
sp2008,2743.58,1022
sp2009,1915.38,1269
sp201,2910.09,1211
sp2010,1338.88,1102
sp2011,1537.3,1136
sp2012,2919.64,1088
sp2013,2830.6,1068
sp2014,2046.89,1299
sp2015,2378.83,1138
sp2016,1024.33,1279
sp2017,1307.34,1279
sp2018,532.73,1099
sp2019,1191.73,1263
sp202,2786.46,1072
sp2020,2287.81,1233
sp2021,1473.2,1088
sp2022,2563.09,1152
sp2023,972.14,1050
sp2024,2151.97,1177
sp2025,2436.75,1183
sp2026,2752.75,1059
sp2027,1730.92,1008
sp2028,2906.58,1178
sp2029,1716.13,1256
sp203,2561.22,1138
sp2030,488.87,1195
sp2031,804.29,1033
sp2032,689.68,1199
sp2033,1975.45,1203
sp2034,2774.46,1269
sp2035,2556.69,1147
sp2036,368.15,1235
sp2037,2201.3,1034
sp2038,652.4,1278
sp2039,878.54,1225
sp204,582.3,1221
sp2040,2053.65,1198
sp2041,1848.47,1155
sp2042,2633.5,1203
sp2043,645.67,1210
sp2044,2308.92,1027
sp2045,2200.49,1008
sp2046,1720.67,1157
sp2047,1490.24,1101
sp2048,2621.47,1168
sp2049,1065.6,1166
sp205,1508.36,1085
sp2050,2875.36,1183
sp2051,144.47,1194
sp2052,2817.76,1180
sp2053,2890.02,1252
sp2054,440.22,1087
sp2055,2998.76,1233
sp2056,1488.87,1285
sp2057,803.52,1191
sp2058,1852.76,1100
sp2059,693.09,1124
sp206,719.87,1098
sp2060,2753.87,1250
sp2061,1701.03,1032
sp2062,2348.99,1059
sp2063,1203.92,1298
sp2064,1647.59,1199
sp2065,1141.85,1216
sp2066,858.53,1219
sp2067,1587.17,1173
sp2068,1542.1,1204
sp2069,385.96,1281
sp207,1263.02,1250
sp2070,2945.82,1087
sp2071,1461.52,1278
sp2072,2535.22,1124
sp2073,2751.56,1292
sp2074,1175.04,1016
sp2075,1300.4,1241
sp2076,1731.32,1036
sp2077,741.69,1278
sp2078,523.18,1203
sp2079,856.24,1037
sp208,270.04,1147
sp2080,2810.8,1041
sp2081,1779.51,1012
sp2082,1310.98,1261
sp2083,541.99,1156
sp2084,1056.61,1097
sp2085,1201.54,1079
sp2086,2516.75,1108
sp2087,1547.97,1290
sp2088,1998.36,1086
sp2089,2086.06,1118
sp209,1199.02,1146
sp2090,846.25,1159
sp2091,2482.62,1296
sp2092,2902.87,1127
sp2093,1960.91,1091
sp2094,1522.73,1247
sp2095,587.88,1214
sp2096,2405.43,1262
sp2097,590.87,1288
sp2098,2188.91,1096
sp2099,1516.12,1045
sp21,2436.88,1059
sp210,2957.4,1000
sp2100,2759.01,1262
sp2101,1672.2,1020
sp2102,1961.25,1090
sp2103,270.32,1241
sp2104,198.09,1233
sp2105,2555.42,1251
sp2106,2841.05,1153
sp2107,2037.83,1254
sp2108,2316.58,1288
sp2109,1295.94,1196
sp211,869.09,1190
sp2110,2543.38,1128
sp2111,771.16,1073
sp2112,2150.79,1137
sp2113,126.51,1064
sp2114,1566.63,1028
sp2115,1182.28,1004
sp2116,1891.72,1251
sp2117,2033.59,1241
sp2118,1887.91,1068
sp2119,1501.29,1222
sp212,2373.8,1161
sp2120,1514.78,1265
sp2121,119.18,1294
sp2122,1699.77,1188
sp2123,134.37,1043
sp2124,1635.31,1247
sp2125,896.75,1066
sp2126,2934.69,1230
sp2127,149.71,1224
sp2128,2458.16,1137
sp2129,2054.7,1214
sp213,1419.52,1288
sp2130,2437.89,1006
sp2131,2738.34,1195
sp2132,410.35,1184
sp2133,379.31,1086
sp2134,531.8,1262
sp2135,656.6,1055
sp2136,1626.72,1126
sp2137,2464.12,1219
sp2138,875.24,1032
sp2139,1251,1269
sp214,1326.72,1072
sp2140,1181.85,1015
sp2141,1277.48,1052
sp2142,1738.51,1095
sp2143,2971.68,1134
sp2144,754.99,1087
sp2145,2083.72,1233
sp2146,2558.81,1290
sp2147,1995.83,1050
sp2148,2588.84,1287
sp2149,2302.8,1285
sp215,2876.22,1086
sp2150,371.15,1101
sp2151,1199.87,1111
sp2152,1702.83,1179
sp2153,262.73,1025
sp2154,127.41,1269
sp2155,597.01,1022
sp2156,1549.59,1105
sp2157,1358.34,1127
sp2158,2374.69,1052
sp2159,1740.98,1070
sp216,2986.73,1007
sp2160,2588.08,1109
sp2161,376.55,1019
sp2162,1631.66,1168
sp2163,223.4,1018
sp2164,713.11,1230
sp2165,2617.54,1099
sp2166,2673.91,1257
sp2167,1478.95,1010
sp2168,235.03,1295
sp2169,315.61,1181
sp217,1711.73,1142
sp2170,2784.2,1281
sp2171,2708,1108
sp2172,1734.18,1088
sp2173,195.42,1070
sp2174,2793.42,1055
sp2175,1012.01,1107
sp2176,2888.26,1159
sp2177,1802.4,1120
sp2178,2281.54,1286
sp2179,2166.86,1038
sp218,2183.38,1031
sp2180,1255.06,1095
sp2181,323.12,1089
sp2182,571.11,1083
sp2183,797.37,1012
sp2184,2520.49,1270
sp2185,1228.55,1005
sp2186,2699.92,1247
sp2187,1062.02,1280
sp2188,2291.27,1098
sp2189,505.86,1134
sp219,548.91,1264
sp2190,2966.59,1055
sp2191,2200.07,1259
sp2192,1552.3,1128
sp2193,2925.54,1162
sp2194,255.72,1064
sp2195,1367.56,1134
sp2196,2532.16,1182
sp2197,1087.72,1124
sp2198,2330.12,1240
sp2199,2869.09,1179
sp22,2124.6,1222
sp220,960.45,1098
sp2200,1250.44,1063
sp2201,2343.31,1210
sp2202,185.91,1151
sp2203,892.65,1286
sp2204,2978.5,1077
sp2205,1522.75,1054
sp2206,1131.85,1031
sp2207,2829.31,1224
sp2208,1352.36,1249
sp2209,2071.12,1162
sp221,2909.26,1131
sp2210,2015.95,1132
sp2211,348.51,1169
sp2212,1893.99,1102
sp2213,2414.36,1175
sp2214,2168.01,1027
sp2215,337.91,1040
sp2216,547.24,1266
sp2217,2163.86,1117
sp2218,1938.31,1187
sp2219,2245,1185
sp222,1779.62,1103
sp2220,1018.37,1137
sp2221,409,1092
sp2222,115.07,1038
sp2223,993.98,1277
sp2224,1143.76,1229
sp2225,882.32,1167
sp2226,484.27,1138
sp2227,643.44,1009
sp2228,1401.65,1096
sp2229,1708.75,1159
sp223,1672.37,1023
sp2230,1283.33,1075
sp2231,176.16,1220
sp2232,1126.35,1028
sp2233,369.89,1104
sp2234,1834.33,1192
sp2235,1040.85,1192
sp2236,1217.19,1081
sp2237,946.36,1249
sp2238,1224.62,1036
sp2239,345.63,1289
sp224,2269.13,1204
sp2240,2713.29,1048
sp2241,2725.1,1149
sp2242,2936.7,1159
sp2243,1758.69,1139
sp2244,591.79,1176
sp2245,1204.12,1161
sp2246,502.64,1033
sp2247,973.28,1244
sp2248,1530.06,1121
sp2249,283.47,1200
sp225,265.78,1049
sp2250,1360.56,1116
sp2251,1321.2,1007
sp2252,1504.27,1034
sp2253,323.07,1088
sp2254,829.93,1094
sp2255,815.11,1122
sp2256,1912.6,1269
sp2257,1822.04,1191
sp2258,667.09,1138
sp2259,410.22,1277
sp226,1794.12,1226
sp2260,983.51,1044
sp2261,2851.59,1146
sp2262,1063.43,1276
sp2263,1898.56,1122
sp2264,2431.82,1233
sp2265,1055.67,1249
sp2266,1070.74,1102
sp2267,2464.88,1013
sp2268,2592.57,1164
sp2269,2925.25,1186
sp227,1558.27,1292
sp2270,494.76,1104
sp2271,1029.93,1021
sp2272,2847.11,1221
sp2273,682.47,1239
sp2274,1011.13,1098
sp2275,2897.27,1184
sp2276,2909.3,1094
sp2277,945.2,1077
sp2278,2115.38,1117
sp2279,1523.92,1129
sp228,2572.89,1142
sp2280,1770.05,1228
sp2281,803.03,1130
sp2282,1190.56,1228
sp2283,2467.83,1188
sp2284,1239.51,1148
sp2285,430.27,1067
sp2286,1735.17,1230
sp2287,1817.46,1289
sp2288,1682.32,1091
sp2289,2076.97,1241
sp229,556.55,1206
sp2290,1695.29,1008
sp2291,2863.71,1083
sp2292,1438.7,1087
sp2293,2154.26,1255
sp2294,1371.52,1252
sp2295,944.86,1014
sp2296,2109.22,1236
sp2297,2475,1283
sp2298,2407.4,1136
sp2299,1286.51,1033
sp23,1086.73,1148
sp230,2886.26,1238
sp2300,1547.98,1037
sp2301,1936.67,1118
sp2302,801.86,1183
sp2303,2010.12,1071
sp2304,2174.19,1132
sp2305,2388.32,1156
sp2306,314.5,1076
sp2307,2973.03,1089
sp2308,1489.78,1106
sp2309,1262.33,1037
sp231,332.32,1070
sp2310,1569.18,1063
sp2311,2769.14,1078
sp2312,2105.96,1148
sp2313,1676.57,1162
sp2314,2393.09,1106
sp2315,1142.64,1156
sp2316,2696.95,1249
sp2317,1657.03,1179
sp2318,1950.72,1239
sp2319,346.45,1240
sp232,638.89,1156
sp2320,2329.97,1089
sp2321,2007.04,1257
sp2322,1129.53,1213
sp2323,1976.3,1126
sp2324,228.46,1076
sp2325,2952.46,1213
sp2326,2064.67,1026
sp2327,1258.89,1165
sp2328,2282.78,1281
sp2329,2900.58,1093
sp233,1825.6,1179
sp2330,1348.32,1144
sp2331,130.59,1115
sp2332,850.34,1103
sp2333,1580.96,1059
sp2334,1604.51,1117
sp2335,1783.5,1071
sp2336,1768.18,1163
sp2337,1392.76,1261
sp2338,1234.29,1057
sp2339,2339.79,1037
sp234,2058.12,1213
sp2340,1806.91,1027
sp2341,1551.35,1038
sp2342,1100.41,1075
sp2343,171.23,1296
sp2344,403.19,1213
sp2345,1306.33,1144
sp2346,2889.01,1246
sp2347,436.6,1225
sp2348,2827.96,1289
sp2349,510.86,1161
sp235,782.09,1212
sp2350,1004.48,1288
sp2351,1420.46,1230
sp2352,699.92,1291
sp2353,1500.49,1277
sp2354,1480.87,1160
sp2355,1370.68,1143
sp2356,2120.61,1056
sp2357,1024.84,1245
sp2358,970.77,1025
sp2359,2449.54,1173
sp236,447.67,1284
sp2360,433.75,1278
sp2361,2562.62,1135
sp2362,1979.11,1142
sp2363,2063.7,1271
sp2364,576.63,1017
sp2365,2953.31,1022
sp2366,807.35,1011
sp2367,605.91,1220
sp2368,564.39,1094
sp2369,1723.56,1044
sp237,2681.83,1274
sp2370,2879.54,1068
sp2371,772.38,1019
sp2372,1274.64,1021
sp2373,634.91,1292
sp2374,1957.39,1186
sp2375,1353.19,1212
sp2376,184.66,1011
sp2377,1880.91,1154
sp2378,672.24,1144
sp2379,1817.39,1097
sp238,814.02,1061
sp2380,1227.62,1082
sp2381,2143.73,1073
sp2382,696.77,1043
sp2383,2281.74,1287
sp2384,2445.32,1219
sp2385,281.43,1123
sp2386,395.08,1197
sp2387,2628.74,1235
sp2388,642.18,1192
sp2389,1045.36,1269
sp239,1824.11,1002
sp2390,1426.9,1278
sp2391,860.82,1087
sp2392,2601.65,1065
sp2393,1630.37,1024
sp2394,1953.41,1093
sp2395,1831.22,1278
sp2396,1872.79,1144
sp2397,1802.31,1051
sp2398,1108.98,1220
sp2399,2552,1156
sp24,550.89,1091
sp240,1896.21,1078
sp2400,1890.35,1203
sp2401,2459.84,1017
sp2402,2147.37,1014
sp2403,962.59,1105
sp2404,1882.01,1011
sp2405,345.78,1163
sp2406,488.45,1153
sp2407,441.8,1024
sp2408,985.6,1131
sp2409,630.83,1154
sp241,1315.75,1048
sp2410,2110.97,1014
sp2411,1581.39,1192
sp2412,1312.89,1150
sp2413,499.82,1280
sp2414,1212.76,1228
sp2415,638.69,1289
sp2416,1942.95,1222
sp2417,2110.96,1188
sp2418,1971.25,1142
sp2419,2999.71,1028
sp242,1792.65,1123
sp2420,1709.25,1013
sp2421,1519.96,1276
sp2422,506.86,1194
sp2423,1012.28,1142
sp2424,1407.9,1006
sp2425,255.47,1223
sp2426,1141.21,1069
sp2427,127.79,1225
sp2428,495.95,1292
sp2429,2464.13,1276
sp243,1616.07,1221
sp2430,2895.1,1039
sp2431,1565.77,1176
sp2432,1535.41,1028
sp2433,2085.62,1130
sp2434,1305.33,1252
sp2435,2535.69,1017
sp2436,1517.23,1178
sp2437,339.74,1203
sp2438,189.5,1290
sp2439,2307.06,1148
sp244,2810.65,1215
sp2440,947.06,1236
sp2441,897.07,1294
sp2442,1659.06,1025
sp2443,587.81,1190
sp2444,1426.23,1091
sp2445,2253.3,1297
sp2446,2321.17,1209
sp2447,1694.21,1046
sp2448,428.31,1259
sp2449,431.2,1259
sp245,692.35,1285
sp2450,2347.83,1172
sp2451,2487.52,1255
sp2452,1163.9,1015
sp2453,2485.57,1142
sp2454,220.67,1106
sp2455,2185.04,1237
sp2456,1684.42,1067
sp2457,2970.35,1164
sp2458,397.01,1188
sp2459,2507.21,1130
sp246,2176.96,1076
sp2460,2278.9,1176
sp2461,963.36,1285
sp2462,2998.01,1201
sp2463,1404.22,1170
sp2464,1110.87,1214
sp2465,2468.51,1223
sp2466,1373.3,1200
sp2467,2982.48,1135
sp2468,2349.33,1216
sp2469,787.14,1100
sp247,792.19,1243
sp2470,2451.04,1190
sp2471,1804.98,1177
sp2472,1116.83,1188
sp2473,2161.19,1015
sp2474,1935.03,1179
sp2475,581.35,1090
sp2476,503.78,1256
sp2477,699.2,1233
sp2478,700.13,1292
sp2479,272.14,1067
sp248,1247.78,1034
sp2480,1117.36,1044
sp2481,915.15,1273
sp2482,1662.43,1061
sp2483,1038.6,1150
sp2484,2141.76,1245
sp2485,939.07,1140
sp2486,875.29,1199
sp2487,2588.25,1167
sp2488,2957.92,1091
sp2489,2069.97,1071
sp249,2047.9,1084
sp2490,376.15,1262
sp2491,2892.04,1073
sp2492,2378.5,1179
sp2493,2764.43,1048
sp2494,2978.21,1253
sp2495,2614.44,1031
sp2496,467.98,1243
sp2497,2611.63,1285
sp2498,824.06,1239
sp2499,2163.05,1087
sp25,2875.92,1246
sp250,969.99,1109
sp2500,2502.6,1032
sp2501,2308.27,1215
sp2502,2061.08,1198
sp2503,1519.43,1082
sp2504,1774.53,1011
sp2505,879.28,1215
sp2506,1301.25,1177
sp2507,1410.78,1180
sp2508,1937.52,1238
sp2509,2652.36,1201
sp251,1016.91,1001
sp2510,369.97,1110
sp2511,1595.28,1271
sp2512,906.85,1113
sp2513,2815.37,1218
sp2514,1170.31,1275
sp2515,2855.74,1268
sp2516,1049.14,1092
sp2517,107.17,1232
sp2518,2344.99,1069
sp2519,2224.9,1169
sp252,2280.41,1220
sp2520,2219.7,1238
sp2521,1429.5,1237
sp2522,2026.02,1278
sp2523,1138.85,1189
sp2524,283.66,1014
sp2525,1649.83,1278
sp2526,731.71,1199
sp2527,1345.96,1141
sp2528,714.37,1219
sp2529,878.76,1119
sp253,310.38,1092
sp2530,2502.2,1239
sp2531,1079.49,1155
sp2532,1776.01,1209
sp2533,1741.81,1287
sp2534,1507.48,1031
sp2535,1096.84,1030
sp2536,2079.4,1079
sp2537,240.39,1143
sp2538,388.77,1045
sp2539,2373.28,1044
sp254,1429.03,1294
sp2540,1432.79,1060
sp2541,460.29,1080
sp2542,2587.19,1008
sp2543,1379.73,1221
sp2544,101.96,1161
sp2545,2878.29,1226
sp2546,686.72,1253
sp2547,2096.92,1085
sp2548,482.55,1131
sp2549,1984.99,1202
sp255,2995.52,1141
sp2550,561.03,1182
sp2551,2804.9,1263
sp2552,894.66,1092
sp2553,1998.31,1246
sp2554,826.13,1137
sp2555,1178.35,1055
sp2556,2721.02,1222
sp2557,580.02,1263
sp2558,1249.39,1032
sp2559,985.98,1122
sp256,2988.68,1059
sp2560,2128.38,1080
sp2561,779.02,1023
sp2562,2000.91,1020
sp2563,2140.72,1130
sp2564,103.15,1020
sp2565,1482.74,1066
sp2566,484.83,1041
sp2567,755.95,1144
sp2568,2071.95,1289
sp2569,126.93,1289
sp257,312.46,1097
sp2570,2117.23,1132
sp2571,2469.62,1228
sp2572,2965.65,1037
sp2573,1324.71,1299
sp2574,483.31,1230
sp2575,305.4,1134
sp2576,1210.9,1267
sp2577,2219.21,1024
sp2578,397.04,1298
sp2579,1008.72,1131
sp258,718.15,1060
sp2580,2654.87,1122
sp2581,497.67,1207
sp2582,2343.04,1014
sp2583,2284.16,1194
sp2584,486.12,1153
sp2585,2979.53,1176
sp2586,514.27,1297
sp2587,1638.47,1251
sp2588,124.58,1010
sp2589,1985.06,1200
sp259,869.08,1157
sp2590,1376.29,1252
sp2591,2195.05,1164
sp2592,1921.43,1036
sp2593,538.98,1022
sp2594,1293.96,1233
sp2595,2091.04,1125
sp2596,2593.89,1013
sp2597,351.4,1015
sp2598,391.35,1074
sp2599,2282.09,1237
sp26,1076.12,1157
sp260,2806.45,1272
sp2600,1809.76,1128
sp2601,1213.69,1293
sp2602,2893.42,1185
sp2603,1012.06,1216
sp2604,505.51,1249
sp2605,903.21,1259
sp2606,344.32,1166
sp2607,1704.85,1211
sp2608,1840.02,1244
sp2609,1862.02,1057
sp261,2654.51,1144
sp2610,2359.01,1145
sp2611,2102.38,1212
sp2612,2558.89,1280
sp2613,2009.38,1116
sp2614,974.78,1217
sp2615,1601.47,1205
sp2616,1577.62,1001
sp2617,2268.75,1231
sp2618,957.07,1026
sp2619,258.25,1073
sp262,2649.88,1163
sp2620,2703.95,1189
sp2621,2868.55,1232
sp2622,1535.17,1135
sp2623,426.96,1167
sp2624,1548.79,1016
sp2625,1822.4,1205
sp2626,1632.03,1279
sp2627,2935.32,1096
sp2628,2961.96,1120
sp2629,2808.38,1043
sp263,1171.63,1103
sp2630,482.75,1257
sp2631,2596.36,1227
sp2632,1748.3,1141
sp2633,1159.7,1043
sp2634,2080.53,1297
sp2635,2311.91,1203
sp2636,2867.91,1227
sp2637,2334.06,1045
sp2638,148.4,1293
sp2639,295.84,1049
sp264,557.47,1234
sp2640,860.34,1252
sp2641,215.5,1248
sp2642,275.36,1117
sp2643,2388.94,1145
sp2644,1569.17,1102
sp2645,1922.86,1189
sp2646,1553.04,1051
sp2647,1304.75,1214
sp2648,2135.25,1297
sp2649,339.04,1260
sp265,2517.86,1283
sp2650,1656.04,1195
sp2651,1886.54,1005
sp2652,904.66,1123
sp2653,998.73,1113
sp2654,1582.78,1050
sp2655,689.27,1203
sp2656,2443.37,1120
sp2657,1655.53,1020
sp2658,1233.12,1168
sp2659,1939.45,1103
sp266,2140.27,1198
sp2660,2520.13,1253
sp2661,2075.06,1166
sp2662,291.73,1130
sp2663,2126.16,1166
sp2664,2216.88,1203
sp2665,2554.76,1263
sp2666,267.93,1058
sp2667,350.02,1183
sp2668,1360,1292
sp2669,1414.78,1041
sp267,1873.87,1030
sp2670,1865.61,1193
sp2671,996.94,1123
sp2672,2250.91,1249
sp2673,2247.91,1206
sp2674,446.38,1167
sp2675,2152.91,1165
sp2676,2134.35,1011
sp2677,575.11,1207
sp2678,2863.75,1244
sp2679,1616.72,1004
sp268,2962.98,1252
sp2680,2370.66,1248
sp2681,2190.22,1156
sp2682,584.19,1234
sp2683,468.1,1181
sp2684,2365.26,1165
sp2685,879.42,1248
sp2686,2670.6,1277
sp2687,2337.15,1293
sp2688,185.13,1236
sp2689,2440.61,1077
sp269,1996.53,1255
sp2690,888.74,1022
sp2691,285.23,1260
sp2692,2165.74,1215
sp2693,1772.29,1145
sp2694,323.5,1047
sp2695,1420.07,1241
sp2696,1144.36,1022
sp2697,1548.87,1287
sp2698,1743.97,1015
sp2699,1166.29,1178
sp27,368.96,1254
sp270,122.69,1070
sp2700,839.84,1253
sp2701,398.42,1268
sp2702,1764.35,1191
sp2703,2196.06,1015
sp2704,762.37,1174
sp2705,1575.59,1026
sp2706,227.71,1092
sp2707,2602.49,1177
sp2708,809.2,1016
sp2709,1468.12,1130
sp271,2469.6,1211
sp2710,1210.64,1050
sp2711,535.25,1001
sp2712,2800.36,1116
sp2713,2586.71,1191
sp2714,1703.31,1180
sp2715,2750.45,1152
sp2716,2247.93,1023
sp2717,1316.17,1245
sp2718,1033.23,1068
sp2719,1307.14,1022
sp272,968.2,1226
sp2720,2188.83,1267
sp2721,886.65,1004
sp2722,325.87,1074
sp2723,1181.14,1192
sp2724,1555.92,1189
sp2725,2715.63,1024
sp2726,620.1,1203
sp2727,2432.58,1271
sp2728,2946.1,1157
sp2729,2866.83,1127
sp273,2023.83,1155
sp2730,299.89,1109
sp2731,1448.77,1121
sp2732,918.69,1085
sp2733,2550.05,1282
sp2734,1049.17,1259
sp2735,1703.97,1008
sp2736,123.11,1114
sp2737,681.95,1281
sp2738,1735.04,1035
sp2739,981.34,1107
sp274,2822.9,1248
sp2740,1905.88,1040
sp2741,1445.39,1056
sp2742,1815.9,1068
sp2743,1530.75,1157
sp2744,2340.58,1201
sp2745,666.73,1041
sp2746,2711.29,1275
sp2747,2305.4,1163
sp2748,810.87,1037
sp2749,118.5,1225
sp275,489.44,1043
sp2750,1289.1,1037
sp2751,775.69,1284
sp2752,1104.63,1062
sp2753,2534.76,1158
sp2754,2643.88,1100
sp2755,2857.87,1033
sp2756,104.24,1235
sp2757,2006.18,1205
sp2758,2562.12,1265
sp2759,2208.92,1261
sp276,434.74,1295
sp2760,401.45,1125
sp2761,1636.46,1295
sp2762,790.69,1119
sp2763,1526.88,1129
sp2764,273.7,1112
sp2765,2991.18,1120
sp2766,2163.79,1189
sp2767,369.78,1028
sp2768,2771.7,1075
sp2769,2702.13,1194
sp277,410.4,1030
sp2770,1607.3,1171
sp2771,2132.46,1114
sp2772,1180.23,1076
sp2773,2926.21,1082
sp2774,346.22,1154
sp2775,377.17,1139
sp2776,487.19,1023
sp2777,2477.89,1085
sp2778,317.01,1126
sp2779,1746.68,1073
sp278,1704.35,1142
sp2780,1361.45,1118
sp2781,2896.23,1091
sp2782,786.64,1085
sp2783,856.87,1065
sp2784,1013.53,1076
sp2785,2422.37,1277
sp2786,2132.1,1196
sp2787,2232.52,1135
sp2788,1022.37,1095
sp2789,888.67,1081
sp279,889.81,1227
sp2790,316.59,1037
sp2791,687.87,1210
sp2792,2361.82,1010
sp2793,1795.65,1053
sp2794,550.69,1119
sp2795,576.69,1105
sp2796,1451.56,1233
sp2797,1278.89,1266
sp2798,1654.18,1243
sp2799,2897.44,1111
sp28,380.48,1075
sp280,1854.01,1215
sp2800,702.15,1079
sp2801,994.09,1283
sp2802,868.52,1242
sp2803,447.75,1201
sp2804,557.08,1100
sp2805,2089.56,1090
sp2806,2496.52,1062
sp2807,2120.95,1229
sp2808,216.96,1071
sp2809,2524.18,1150
sp281,2181.08,1089
sp2810,1050.6,1036
sp2811,364.52,1082
sp2812,819.83,1274
sp2813,1131.65,1078
sp2814,1589.03,1105
sp2815,2063.83,1164
sp2816,854.48,1272
sp2817,2972.96,1000
sp2818,190.14,1106
sp2819,1272.74,1288
sp282,690.43,1115
sp2820,1411.38,1166
sp2821,2269.43,1296
sp2822,824.57,1040
sp2823,1439.93,1007
sp2824,2431.3,1240
sp2825,505.4,1237
sp2826,134.68,1219
sp2827,2508.08,1115
sp2828,2949.44,1014
sp2829,479.07,1233
sp283,1939.29,1031
sp2830,2488.65,1280
sp2831,1179.5,1116
sp2832,1927.86,1083
sp2833,1969.59,1006
sp2834,1788.74,1104
sp2835,850.58,1185
sp2836,2456.97,1190
sp2837,163.22,1278
sp2838,286.97,1296
sp2839,2717.24,1102
sp284,865.55,1082
sp2840,1385.95,1038
sp2841,473.5,1084
sp2842,2724.73,1091
sp2843,2505.13,1267
sp2844,1061.49,1003
sp2845,223.82,1093
sp2846,1436.89,1071
sp2847,587.17,1147
sp2848,1764.26,1118
sp2849,2482.89,1185
sp285,1516.74,1134
sp2850,1245.5,1083
sp2851,185.5,1163
sp2852,2081.32,1015
sp2853,601.14,1128
sp2854,722.68,1106
sp2855,642.74,1204
sp2856,911.58,1020
sp2857,2661.93,1216
sp2858,200.48,1246
sp2859,1895.61,1207
sp286,2725.48,1209
sp2860,812.78,1000
sp2861,955.8,1262
sp2862,1294.78,1161
sp2863,1697,1052
sp2864,276.84,1139
sp2865,911.35,1122
sp2866,497.98,1283
sp2867,678.43,1268
sp2868,2665.49,1219
sp2869,1624.86,1234
sp287,2553.7,1298
sp2870,1929.19,1171
sp2871,2426.29,1114
sp2872,2405.05,1098
sp2873,2969.27,1109
sp2874,2367.56,1094
sp2875,1141.43,1272
sp2876,1679.1,1093
sp2877,1505.57,1281
sp2878,2746.76,1040
sp2879,1556.94,1287
sp288,367.67,1037
sp2880,1226.31,1144
sp2881,621.47,1104
sp2882,1024.74,1182
sp2883,735.16,1100
sp2884,2697.72,1175
sp2885,2357.76,1092
sp2886,269.91,1204
sp2887,2975.44,1249
sp2888,1635.35,1251
sp2889,2323.84,1206
sp289,1328.37,1115
sp2890,2998.86,1005
sp2891,2924.54,1104
sp2892,390.39,1125
sp2893,2004.91,1137
sp2894,872.93,1021
sp2895,2467.23,1042
sp2896,2760.05,1054
sp2897,262.14,1110
sp2898,2989.54,1222
sp2899,736.29,1215
sp29,2557.73,1198
sp290,902.37,1039
sp2900,2554.86,1273
sp2901,2412.43,1248
sp2902,1128.93,1181
sp2903,2533.74,1190
sp2904,2551.14,1192
sp2905,610.69,1168
sp2906,1818.31,1016
sp2907,2438.01,1175
sp2908,2123.12,1123
sp2909,2750.54,1101
sp291,110.28,1161
sp2910,181.8,1053
sp2911,2131.63,1020
sp2912,2847.92,1283
sp2913,1734.46,1085
sp2914,1733.02,1010
sp2915,645.88,1270
sp2916,2965.22,1264
sp2917,2656.72,1065
sp2918,1527.46,1121
sp2919,996.25,1033
sp292,2336.25,1015
sp2920,1522.27,1068
sp2921,361.75,1141
sp2922,774.61,1124
sp2923,734.55,1077
sp2924,1626.7,1051
sp2925,101.98,1107
sp2926,2761.9,1193
sp2927,684.25,1281
sp2928,478.42,1219
sp2929,2179.12,1154
sp293,1947.63,1271
sp2930,2764.46,1244
sp2931,2548.42,1274
sp2932,1038.41,1221
sp2933,163.55,1212
sp2934,1801.17,1176
sp2935,2759.95,1032
sp2936,2345.66,1083
sp2937,2554.79,1139
sp2938,2595.94,1198
sp2939,2885.62,1277
sp294,859.67,1159
sp2940,1183.41,1028
sp2941,2831.58,1260
sp2942,1247.23,1201
sp2943,392.99,1297
sp2944,975.12,1033
sp2945,495.71,1170
sp2946,556.76,1242
sp2947,2851.21,1105
sp2948,2396.34,1009
sp2949,2885.92,1102
sp295,2249.57,1003
sp2950,1982.62,1055
sp2951,605.19,1006
sp2952,2909.35,1035
sp2953,2111.33,1299
sp2954,2793.65,1151
sp2955,2382.28,1196
sp2956,747.39,1190
sp2957,1807.96,1181
sp2958,608.52,1130
sp2959,989.79,1006
sp296,1699.87,1024
sp2960,2096.65,1160
sp2961,469.31,1285
sp2962,2213.61,1116
sp2963,2851.49,1299
sp2964,2851.22,1199
sp2965,1235.64,1101
sp2966,2983.42,1257
sp2967,2899.03,1299
sp2968,193.91,1152
sp2969,1846.93,1146
sp297,1340.29,1229
sp2970,2771.01,1155
sp2971,2905.84,1002
sp2972,740.6,1096
sp2973,1740.1,1231
sp2974,2816.39,1237
sp2975,507.87,1014
sp2976,2261.5,1020
